artist_name,id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_pop,genres,track_pop,genres_list,subjectivity,polarity
ACN Music.,6ZfnEOoJxofI3tR28sr04S,The Raising Fighting Spirit,0.535,0.924,7,-4.536,1,0.0525,0.00562,0.569,0.0997,0.253,104.879,35,unknown,38,['unknown'],low,Neutral
MindaRyn,4xBBNJ8spMyuJynOQxJf7e,Like Flames,0.499,0.89,7,-8.256,0,0.0508,0.00145,1.38e-05,0.345,0.609,175.011,39,anime,49,['anime'],low,Neutral
BURNOUT SYNDROMES,6bfDSsy4wnpn6B0de8Qrbx,Good Morning World!,0.486,0.953,0,-2.244,1,0.0766,0.0505,0.0,0.115,0.595,95.574,53,anime anime_rock,57,"['anime', 'anime_rock']",high,Positive
KOHTA YAMAMOTO,3SUfTmtF04eIHQ00WPSixB,Ashes on The Fire -PTV-,0.216,0.688,5,-9.193,0,0.0501,0.000118,0.878,0.109,0.147,101.024,47,unknown,43,['unknown'],low,Neutral
Pharozen,2RaiBxsqe36vP0akK2BWHZ,"Suzume (From ""Suzume no Tojimari"") - Orchestral Lullaby Version",0.468,0.223,5,-12.11,1,0.0336,0.719,0.0408,0.0598,0.401,155.97,45,anime_piano,0,['anime_piano'],low,Neutral
Samuel Kim,1sPt1dWvsRSet11IR1x2PJ,"The Very Very Very Strongest - Epic Version (from ""One Piece"")",0.489,0.859,0,-7.783,0,0.0327,0.273,0.976,0.0856,0.425,97.555,59,anime_lo-fi,0,['anime_lo-fi'],high,Positive
Rustage,4DEcayGdIhaeJBsWl1Chx1,Madara (Death),0.718,0.673,0,-7.766,0,0.37,0.294,0.0,0.107,0.625,72.236,57,anime_rap,36,['anime_rap'],low,Neutral
ENHYPEN,2A7A3KF4NHFjW3ygFSt7In,Hey Tayo - Tayo Opening Theme Song,0.785,0.672,8,-4.379,1,0.0306,0.119,0.0,0.0554,0.754,114.996,76,anime k-pop_boy_group,56,"['anime', 'k-pop_boy_group']",low,Neutral
conscience,5Bme4jcIfvFAF1A0jE2Hpk,Hasty,0.792,0.747,9,-7.941,1,0.226,0.0704,0.0,0.32,0.455,145.015,50,unknown,0,['unknown'],low,Neutral
Otaku,46fpycbDAktlUgSCY1fMJd,Unravel (Tokyo Ghoul),0.714,0.34,8,-15.571,1,0.0534,0.356,0.871,0.1,0.176,139.993,58,anime_lo-fi,57,['anime_lo-fi'],low,Neutral
Linked Horizon,188vCXc4bAejLqGhpEVBGT,Jiyuu no Tsubasa,0.373,0.972,7,-6.005,1,0.123,0.0619,3.31e-05,0.379,0.0759,157.433,56,anime otacore,59,"['anime', 'otacore']",low,Neutral
Samuel Kim,5Wt0gIt7RrXz5mJj5pslLC,Zenitsu Theme V2 (Thunder Clap and Flash!),0.507,0.803,0,-6.978,0,0.0695,0.00632,0.877,0.0693,0.202,116.896,59,anime_lo-fi,0,['anime_lo-fi'],low,Neutral
Linked Horizon,7lcTpZtdTyfiIgVIpmTVut,Shoukei to Shikabane no Michi,0.357,0.965,8,-4.323,1,0.294,0.166,0.0,0.396,0.164,177.91,56,anime otacore,55,"['anime', 'otacore']",low,Neutral
Kato,0dj0B1f01K3MQABqKhXhBy,Unravel Lofi (Tokyo Ghoul),0.481,0.0888,7,-23.984,0,0.033,0.949,0.92,0.0989,0.427,170.309,60,anime_lo-fi,52,['anime_lo-fi'],low,Neutral
Yugo Kanno,5aanhLobXHQ8ODj2LBJ077,Canzoni preferite,0.661,0.79,7,-8.29,1,0.0509,0.0281,0.00019,0.107,0.7,106.961,53,anime_score japanese_soundtrack,56,"['anime_score', 'japanese_soundtrack']",low,Neutral
Eve,4ly9rdCe3PvcYZdAN72T3b,Okinimesumama,0.613,0.843,1,-1.702,0,0.0505,0.0491,4.29e-05,0.0646,0.821,142.996,64,anime anime_rock,57,"['anime', 'anime_rock']",low,Neutral
Kato,2vX97IafvBPXQ6xUTAWErl,Sadness and Sorrow (Naruto),0.476,0.0792,4,-28.425,0,0.0304,0.707,0.862,0.343,0.138,56.997,60,anime_lo-fi,52,['anime_lo-fi'],low,Neutral
ReoNa,2j1r3ubqqxuoTFaPVnTV1j,ANIMA,0.455,0.918,1,-4.503,1,0.141,0.000732,0.0,0.249,0.498,96.513,50,anime j-pixie,59,"['anime', 'j-pixie']",low,Neutral
Kato,3MdqGEVxEQdKz3NWp63zY9,Konoha Peace (Naruto),0.617,0.0806,2,-24.894,1,0.0348,0.936,0.946,0.121,0.289,98.165,60,anime_lo-fi,51,['anime_lo-fi'],low,Neutral
Kato,59dMMxNmcPXPKa4S0vYi1j,Pokémon Theme Lofi,0.489,0.0806,9,-27.124,0,0.0286,0.927,0.881,0.109,0.161,94.01,60,anime_lo-fi,51,['anime_lo-fi'],low,Neutral
ENHYPEN,0xDVPc5W2jYqO6p9NisCI4,WALK THE LINE,0.684,0.829,8,-6.082,1,0.144,0.00185,0.00258,0.581,0.301,122.083,76,anime k-pop_boy_group,52,"['anime', 'k-pop_boy_group']",low,Neutral
Yasuharu Takanashi,2VWDk6GcnMaysTpVQH121M,千夜,0.411,0.244,7,-13.5,1,0.0324,0.0366,0.00227,0.108,0.0309,71.999,56,anime anime_score japanese_celtic,47,"['anime', 'anime_score', 'japanese_celtic']",low,Neutral
Yasuharu Takanashi,2lN3LquWyOGx8xPSOhsqPT,動天,0.48,0.934,1,-8.811,1,0.0575,0.000132,0.375,0.103,0.512,154.953,56,anime anime_score japanese_celtic,49,"['anime', 'anime_score', 'japanese_celtic']",low,Neutral
Yasuharu Takanashi,4x9JFIsht1WWEv7go9vJcF,出陣,0.406,0.671,6,-9.169,0,0.0387,0.0897,0.964,0.121,0.232,94.942,56,anime anime_score japanese_celtic,47,"['anime', 'anime_score', 'japanese_celtic']",low,Neutral
美波,0UtSPZyW63m5ZHODCwhakB,アメヲマツ、,0.561,0.872,10,-5.811,1,0.0418,0.214,0.0,0.151,0.26,149.936,53,unknown,54,['unknown'],low,Neutral
Sayuri,1yt4wO7dKCwsfjch8SN9aU,花の塔,0.486,0.948,9,-1.59,1,0.122,0.0242,0.0286,0.137,0.507,170.015,48,anime anime_rock j-pixie,56,"['anime', 'anime_rock', 'j-pixie']",low,Neutral
amazarashi,3XKMO7tvyyUmxRvlJGhYQm,空に歌えば,0.593,0.951,6,-1.335,0,0.0697,0.0142,1.13e-06,0.0961,0.64,102.04,49,anime anime_rock j-rock japanese_teen_pop,60,"['anime', 'anime_rock', 'j-rock', 'japanese_teen_pop']",low,Neutral
the peggies,7jEwBMtA7gM43NxiuvfF3h,君のせい,0.39,0.986,4,-1.51,1,0.0812,0.00079,0.00704,0.304,0.557,173.998,46,anime j-pixie,56,"['anime', 'j-pixie']",low,Neutral
Fery,6fDpyEQEzKe0DIKTaW0kxC,Naruto Shippuden Despair,0.623,0.473,1,-10.335,0,0.0342,0.00649,0.418,0.106,0.0535,119.99,0,anime_lo-fi,0,['anime_lo-fi'],low,Neutral
sasanomaly,3Qy7j6GkdY3ycf3E7dxfpJ,空と虚,0.671,0.756,5,-5.046,0,0.0302,0.00502,0.00361,0.322,0.848,103.987,43,anime japanese_teen_pop,52,"['anime', 'japanese_teen_pop']",low,Neutral
Feora,5xjzO2xSuMPPiEOzxsF6x3,T-KT,0.44,0.306,2,-14.857,0,0.0378,0.888,0.894,0.0878,0.0702,75.006,29,anime_lo-fi,34,['anime_lo-fi'],low,Neutral
Yoshihisa Hirano,5PJBDAjF0e14u3z7BMS72b,Kyrie,0.238,0.239,2,-11.987,1,0.0312,0.968,0.776,0.0832,0.0398,65.004,49,anime_score,0,['anime_score'],low,Neutral
Yoshihisa Hirano,5aTHtVYJzSNzUrkMZHBFsh,Low of Solipsism,0.401,0.452,2,-9.352,0,0.037,0.86,0.713,0.112,0.0431,132.127,49,anime_score,0,['anime_score'],low,Neutral
SawanoHiroyuki[nZk],3LgxJ3osWJJvrnmlKcfH7I,LilaS,0.558,0.559,5,-4.95,1,0.0273,0.13,0.000651,0.11,0.256,156.156,59,anime j-pixie,50,"['anime', 'j-pixie']",low,Neutral
Evan Call,3WvPn9OHnjQzwyN8Zd1xLJ,Never Coming Back,0.406,0.0277,2,-28.568,0,0.0542,0.987,0.745,0.0788,0.189,147.966,57,anime_score,53,['anime_score'],low,Neutral
Aimer,0wVjZVd9dwTdaHmtypsNr6,Torches,0.525,0.665,0,-6.579,1,0.0274,0.577,0.0,0.142,0.36,82.044,62,anime anime_rock j-pixie j-pop j-poprock,49,"['anime', 'anime_rock', 'j-pixie', 'j-pop', 'j-poprock']",low,Neutral
Eve,67gYAheGPb06KwCkuAaHbF,Anoko secret,0.495,0.951,6,-1.642,0,0.0696,0.00195,0.0,0.252,0.748,159.866,64,anime anime_rock,58,"['anime', 'anime_rock']",high,Negative
Chewie Melodies,24ot0ptpr1AmuYqUn2OqYR,Through the Mists,0.615,0.0123,5,-33.484,1,0.0595,0.989,0.939,0.0913,0.137,140.079,47,anime_piano japanese_vgm,2,"['anime_piano', 'japanese_vgm']",low,Neutral
Centimillimental,3qDYvLPzxGqZl960j823Wo,キヅアト,0.393,0.935,1,-2.052,0,0.0823,0.0198,0.0,0.354,0.68,177.862,42,anime yaoi,54,"['anime', 'yaoi']",low,Neutral
JAM Project,1eVt09kwb5iUfKzHudH2cg,THE HERO !! ～怒れる拳に火をつけろ～,0.47,0.962,2,-3.51,1,0.121,5.24e-05,0.0,0.204,0.189,130.078,45,anime_rock,43,['anime_rock'],low,Neutral
Samuel Kim,291Yu972gd6bPo2aIBgZDA,Evil Morty Theme (For The Damaged Coda) - Epic Version,0.186,0.479,0,-9.437,0,0.034,0.408,0.911,0.0884,0.0361,141.617,59,anime_lo-fi,0,['anime_lo-fi'],high,Negative
Samuel Kim,0LF8z56v8DrOY8FprsSuKL,Yoriichi Theme,0.271,0.597,2,-7.93,0,0.0334,0.548,0.83,0.0848,0.111,91.903,59,anime_lo-fi,0,['anime_lo-fi'],low,Neutral
UVERworld,5tHp131qFB3T7e01x1xsO2,ODD FUTURE,0.699,0.8,5,-4.717,0,0.0901,0.016,1.19e-06,0.0906,0.561,128.021,57,anime j-pop j-poprock j-rock,58,"['anime', 'j-pop', 'j-poprock', 'j-rock']",low,Negative
majiko,5w65rfJaQDOQ0iAhOuQqiv,Irony,0.659,0.658,2,-3.928,1,0.0256,0.162,0.0,0.0467,0.538,89.987,45,anime_rock j-pixie,47,"['anime_rock', 'j-pixie']",low,Neutral
Kato,0mBRKg5LRwBO99x4VTAMOT,Howl's Moving Castle (Merry Go Round),0.586,0.457,10,-9.215,1,0.029,0.566,0.893,0.12,0.21,110.034,60,anime_lo-fi,46,['anime_lo-fi'],high,Negative
Kato,3MeOdUN6doMGQ9CX7xPUnf,Hokage's Funeral,0.566,0.436,9,-6.837,0,0.0274,0.677,0.892,0.133,0.129,136.084,60,anime_lo-fi,42,['anime_lo-fi'],low,Neutral
Raimu,1BbsV7AEuhmKRqhloDVtvt,Shou Ga Nai,0.725,0.308,10,-14.737,0,0.0417,0.813,0.748,0.573,0.122,124.004,50,anime_lo-fi japanese_chillhop lo-fi_study,0,"['anime_lo-fi', 'japanese_chillhop', 'lo-fi_study']",low,Neutral
SEKAI NO OWARI,2uMNMcjjUz8oNIxjIu20qE,Habit,0.749,0.85,10,-5.39,0,0.126,0.203,0.0,0.18,0.912,117.968,64,anime j-pop,62,"['anime', 'j-pop']",low,Neutral
Akari Kito,3nMWM6o4pD6lAkDRPdcqvh,Tiny Light,0.497,0.947,7,-3.99,1,0.061,0.0351,1.33e-05,0.191,0.302,169.995,35,anime seiyu,49,"['anime', 'seiyu']",high,Positive
Kato,1eh40jkJPgtl8UXvp3DQQ5,Unravel (Tokyo Ghoul),0.865,0.229,10,-13.292,1,0.0799,0.759,0.916,0.107,0.323,120.018,60,anime_lo-fi,44,['anime_lo-fi'],low,Neutral
Rustage,30SnEjJH8HP0NgkJBom4Ab,Never Giving In (Ichigo Rap),0.691,0.806,6,-5.386,0,0.317,0.324,0.0,0.0526,0.62,74.986,57,anime_rap,31,['anime_rap'],low,Neutral
Konomi Suzuki,3COSRKvFPnpnnorNF4oaMf,This game,0.477,0.924,11,-2.997,0,0.0758,0.0477,0.0,0.0571,0.269,146.964,46,anime j-pixie,55,"['anime', 'j-pixie']",high,Negative
Kato,0D7JQhURBA91vQlOg5hIzB,Creep,0.559,0.337,7,-15.041,1,0.058,0.964,0.828,0.0869,0.0787,155.979,60,anime_lo-fi,12,['anime_lo-fi'],low,Neutral
Rustage,1RBf5AC8g6Lf9h8lNxLz4p,Over For You (Rengoku Rap),0.693,0.871,11,-4.549,0,0.28,0.181,0.0,0.0893,0.612,159.995,57,anime_rap,43,['anime_rap'],low,Neutral
Kato,55vfdoRPWFtoTe4fQlqiqH,Kids,0.703,0.265,10,-16.359,1,0.0403,0.986,0.932,0.137,0.131,120.061,60,anime_lo-fi,13,['anime_lo-fi'],low,Neutral
Rustage,3suxjtJAZyKW9bfJQhTfIx,Pirate King,0.797,0.606,7,-9.388,1,0.382,0.28,0.0,0.334,0.696,139.736,57,anime_rap,40,['anime_rap'],low,Neutral
Kato,49rqyDzasWnzHw6rfk6Ana,Eleven,0.229,0.341,7,-20.766,0,0.041,0.971,0.948,0.333,0.0722,182.425,60,anime_lo-fi,12,['anime_lo-fi'],low,Neutral
Eir Aoi,5ivhfpfnoHhD8rUI2t3aJG,IGNITE,0.414,0.972,9,-2.41,0,0.258,0.00721,0.0,0.3,0.395,170.957,47,anime anime_rock j-pixie,58,"['anime', 'anime_rock', 'j-pixie']",low,Neutral
Kato,40FDafNFtz0jDyzCn3MaMs,Never Ending Story,0.57,0.336,5,-12.397,1,0.0379,0.942,0.871,0.103,0.145,119.835,60,anime_lo-fi,12,['anime_lo-fi'],low,Neutral
Kato,5wellG7pgco2QlMjVuvSsf,To the Grand Line (One Piece),0.49,0.0451,0,-25.097,1,0.0309,0.815,0.856,0.109,0.338,108.083,60,anime_lo-fi,51,['anime_lo-fi'],high,Positive
Kato,2pXrc7Fw6jaqzO8XtkVK7b,Every Breath You Take,0.61,0.438,5,-13.021,0,0.029,0.931,0.91,0.116,0.258,99.755,60,anime_lo-fi,13,['anime_lo-fi'],low,Neutral
Kato,2cqKFu7YMdbKlmscbHzcKD,Separate Ways,0.525,0.436,11,-16.268,0,0.0313,0.96,0.907,0.17,0.195,129.003,60,anime_lo-fi,12,['anime_lo-fi'],low,Neutral
Kato,2JnTbI3GIlEsmrmyfoWEgX,Path of the Wind (My Neighbor Totoro),0.379,0.112,8,-28.689,1,0.0351,0.926,0.854,0.107,0.0988,50.32,60,anime_lo-fi,52,['anime_lo-fi'],low,Neutral
Kato,5XZn5pE4NNGDjKB8UYQQU5,Gurenge Lofi (Demon Slayer),0.622,0.124,4,-24.872,0,0.0369,0.717,0.838,0.095,0.178,134.025,60,anime_lo-fi,51,['anime_lo-fi'],low,Neutral
Kato,1tsRYe8D2uVAj0I17BCmQJ,Running Up That Hill - Lofi,0.652,0.347,0,-11.901,0,0.0304,0.79,1.57e-05,0.119,0.109,105.981,60,anime_lo-fi,14,['anime_lo-fi'],low,Neutral
Kato,4vRiQs4LNSdRI2HaPgxzdh,Loneliness (Naruto),0.619,0.0834,2,-23.629,0,0.0393,0.612,0.898,0.126,0.2,100.008,60,anime_lo-fi,51,['anime_lo-fi'],low,Neutral
Kato,1sB9o9qzsHjOvzCBabQIr1,Stranger Things Theme - Lofi,0.525,0.707,4,-13.787,0,0.0667,0.812,0.878,0.432,0.221,140.016,60,anime_lo-fi,14,['anime_lo-fi'],low,Neutral
ENHYPEN,08XshFxOo9rcQagObgcoK6,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,0.495,0.926,8,-4.589,0,0.323,0.0384,0.0,0.348,0.642,159.922,76,anime k-pop_boy_group,57,"['anime', 'k-pop_boy_group']",low,Neutral
ENHYPEN,59qDYPZPkMPl8qSYRig1xn,"Attention, please!",0.498,0.871,2,-4.593,0,0.0494,0.000483,0.0,0.279,0.613,150.035,76,anime k-pop_boy_group,58,"['anime', 'k-pop_boy_group']",low,Neutral
Mrs. GREEN APPLE,3HqYXUR82n2uenMkhkmIYF,サママ・フェスティバル！,0.433,0.971,9,-0.9,1,0.0634,0.00339,4.14e-05,0.0598,0.626,169.989,75,anime_rock j-pop j-rock,50,"['anime_rock', 'j-pop', 'j-rock']",low,Neutral
Yasuharu Takanashi,3aNugT13qqQoUKwfJKmcrk,五月雨,0.439,0.129,2,-15.99,0,0.0328,0.674,0.96,0.114,0.14,111.654,56,anime anime_score japanese_celtic,48,"['anime', 'anime_score', 'japanese_celtic']",low,Neutral
Kaoru Wada,3jyhGjqueIqmJQR62nMFMR,Futari no kimochi,0.265,0.172,7,-14.992,0,0.0389,0.803,0.962,0.143,0.071,119.741,41,anime_score japanese_soundtrack,52,"['anime_score', 'japanese_soundtrack']",low,Neutral
SID,5XmWr9rlKvjMLmnq2A5HF5,乱舞のメロディ,0.417,0.966,4,-3.072,1,0.194,0.00224,1.97e-06,0.145,0.623,192.067,51,anime oshare_kei visual_kei,57,"['anime', 'oshare_kei', 'visual_kei']",low,Neutral
Yasuharu Takanashi,0y2OZcxtwVvzk4vHsSJXwu,疾風伝,0.431,0.9,11,-8.631,1,0.0537,0.0035,0.822,0.383,0.45,155.075,56,anime anime_score japanese_celtic,48,"['anime', 'anime_score', 'japanese_celtic']",low,Neutral
桶狭間ありさ,4gDajIG4yNgBtym4zgtfRe,自閉円頓裹,0.51,0.942,2,-7.227,1,0.0368,0.00544,0.707,0.0649,0.514,159.922,39,unknown,44,['unknown'],low,Neutral
Kijugo,7dtI23uVx5Gcnhcc9N8JJl,Kaikai Kitan but is it okay if it's lofi?,0.896,0.374,10,-19.658,1,0.106,0.754,0.875,0.122,0.641,139.959,45,anime_lo-fi,44,['anime_lo-fi'],high,Positive
NICO Touches the Walls,3PcKYVcZNSsLqI1xzXV5Aq,Diver,0.334,0.915,11,-2.124,0,0.0848,0.000182,0.0,0.137,0.478,148.995,48,j-poprock j-rock,53,"['j-poprock', 'j-rock']",low,Neutral
Fery,0JXGHeueRwWa3MAkVQQT9D,Naruto Shippuden Samidare - Trap Remix,0.678,0.475,11,-10.478,0,0.0322,0.155,0.533,0.167,0.358,123.016,0,anime_lo-fi,0,['anime_lo-fi'],low,Neutral
スピラ・スピカ,4CebKGVZUJw18tnDzsjv2d,燦々デイズ,0.482,0.925,1,-2.131,1,0.0514,0.0591,0.0,0.228,0.763,180.056,33,anime,48,['anime'],low,Neutral
ASIAN KUNG-FU GENERATION,0WaaPFt4Qy8sVfxKz43bCD,Re:Re:,0.537,0.864,4,-5.049,1,0.0369,0.000318,0.123,0.108,0.727,153.035,57,anime j-pop j-poprock j-rock japanese_pop_punk,60,"['anime', 'j-pop', 'j-poprock', 'j-rock', 'japanese_pop_punk']",low,Neutral
Kijugo,7DZb7cKZSXe0diWbkxLS2e,My War but is it okay if it's lofi?,0.898,0.389,9,-18.108,1,0.109,0.853,0.709,0.107,0.573,130.02,45,anime_lo-fi,44,['anime_lo-fi'],high,Positive
SPYAIR,1xc9r9pgQ3CG7iViKPf0cQ,イマジネーション,0.481,0.938,1,-2.967,1,0.0593,0.00239,2.53e-05,0.118,0.589,101.922,60,anime anime_rock j-pop j-poprock j-rock,63,"['anime', 'anime_rock', 'j-pop', 'j-poprock', 'j-rock']",low,Neutral
UVERworld,5tXOuIoDO0ZtGLijEOD6HZ,ODD FUTURE short ver.,0.691,0.895,0,-4.3,0,0.0756,0.0274,0.0,0.503,0.581,127.924,57,anime j-pop j-poprock j-rock,50,"['anime', 'j-pop', 'j-poprock', 'j-rock']",low,Negative
Yuki Hayashi,5N5iImDfoQ4IF3YvXBpxPX,上,0.255,0.954,5,-3.553,1,0.227,0.00123,0.918,0.111,0.406,179.972,56,anime_score japanese_soundtrack,49,"['anime_score', 'japanese_soundtrack']",low,Neutral
いとうかなこ,4UPR9dSw2YcvJQAGJKPwCk,ファティマ,0.362,0.926,1,-3.532,0,0.0622,0.000273,0.00373,0.258,0.673,178.991,40,anime j-pixie,52,"['anime', 'j-pixie']",low,Neutral
KM,4Cky7XJvdbpXZHWxO3mUpg,Bunny Girl,0.728,0.575,4,-12.309,0,0.125,0.5,0.0,0.546,0.546,135.095,9,anime_drill,27,['anime_drill'],low,Neutral
Feora,238xYmosbRii3JrPUFIUtF,Counter Attack Mankind,0.4,0.405,9,-16.459,1,0.0303,0.735,0.808,0.116,0.0955,171.966,29,anime_lo-fi,34,['anime_lo-fi'],low,Neutral
Hiroyuki Sawano,2LYhS0VbCzbE6alAI3Q7Ot,Call Your Name,0.567,0.3,11,-8.421,0,0.0291,0.0145,0.0,0.0687,0.196,141.819,62,anime_score japanese_soundtrack,54,"['anime_score', 'japanese_soundtrack']",low,Neutral
Aimer,6Mq4q5OIMO25vBsKpFdlnH,朝が来る,0.335,0.92,1,-4.086,1,0.0986,0.00118,0.0,0.354,0.246,83.117,62,anime anime_rock j-pixie j-pop j-poprock,51,"['anime', 'anime_rock', 'j-pixie', 'j-pop', 'j-poprock']",low,Neutral
Kijugo,6ilH5MXPqcbYKxhG5CqxmM,Kamado Tanjiro no Uta but is it okay if it's lofi?,0.809,0.193,5,-16.189,1,0.0427,0.499,0.906,0.117,0.26,140.009,45,anime_lo-fi,43,['anime_lo-fi'],high,Positive
ENHYPEN,6bLZ6JV1mAGz4xfS1ZwOMV,Always,0.804,0.771,7,-3.836,1,0.059,0.0466,0.0,0.109,0.73,110.014,76,anime k-pop_boy_group,50,"['anime', 'k-pop_boy_group']",low,Neutral
Yugo Kanno,1xsExFad0m5ikHaejXZrcA,Stardust Crusaders,0.272,0.926,5,-6.754,0,0.114,3.13e-05,0.771,0.308,0.24,140.01,53,anime_score japanese_soundtrack,53,"['anime_score', 'japanese_soundtrack']",low,Neutral
Hiroyuki Sawano,66EOdKkzuonSLBXOrActDD,Symphonicsuite (Aot) Part2-1st: Attack on Titan (Wmid),0.496,0.736,5,-6.039,1,0.0827,0.0161,0.0208,0.362,0.0737,124.692,62,anime_score japanese_soundtrack,50,"['anime_score', 'japanese_soundtrack']",low,Neutral
KOHTA YAMAMOTO,6lpuacrTTu38mGNdjOfqmI,The Other Side of the Sea,0.276,0.5,7,-9.815,1,0.0354,0.0066,0.567,0.339,0.0586,173.926,47,unknown,44,['unknown'],high,Negative
Hiroyuki Sawano,0MemW1DmggDpHBGH4GgiaS,Zero Eclipse,0.637,0.756,7,-4.614,0,0.0314,0.0382,0.0,0.0508,0.334,134.011,62,anime_score japanese_soundtrack,49,"['anime_score', 'japanese_soundtrack']",low,Neutral
Rustage,4UyTPpfDrZJj38mw0O9Dsf,Bounce Back (Luffy Rap),0.829,0.885,9,-3.672,0,0.213,0.392,0.0,0.0653,0.674,125.098,57,anime_rap,46,['anime_rap'],low,Neutral
中野家の五つ子,2GMEYAYcH1EyBp4ClpIgPE,Gotoubun no Kimochi,0.527,0.922,4,-2.637,1,0.0414,0.0645,9.05e-05,0.314,0.915,175.032,44,shonen,0,['shonen'],low,Neutral
ENHYPEN,3QA3KfGs1UvSEZkWcio81R,Forget Me Not,0.569,0.877,8,-3.593,1,0.117,0.0134,0.0,0.342,0.782,161.133,76,anime k-pop_boy_group,50,"['anime', 'k-pop_boy_group']",low,Neutral
TRUE,4thBZp9kEDqeSwLtwcAZgk,Sincerely,0.409,0.819,9,-3.784,0,0.0564,0.0351,0.0,0.322,0.458,143.937,44,anime,53,['anime'],high,Positive
EGOIST,4BA7H9xuWihNvaZmdH99gd,Departures 〜あなたにおくるアイの歌〜,0.47,0.426,2,-8.187,1,0.0304,0.5,0.0,0.0747,0.264,143.95,49,anime anime_rock j-pixie,42,"['anime', 'anime_rock', 'j-pixie']",low,Neutral
Rustage,4OYXptduXJeO4T8CdY66LF,Family Business (Spy x Family Rap),0.808,0.883,7,-3.484,1,0.262,0.487,1.2e-06,0.12,0.547,140.195,57,anime_rap,39,['anime_rap'],low,Neutral
Khantrast,1vpSPUyWEzmX8doyYdJ2TH,Naruto Theme Song Freestyle,0.844,0.891,2,-2.161,1,0.302,0.216,0.0,0.163,0.591,126.98,57,anime_rap,40,['anime_rap'],low,Neutral
Kato,3T7jed7DCqiFrgUw1AnY6u,Sparkle Lofi (Your Name),0.368,0.0509,11,-27.439,1,0.0333,0.959,0.866,0.14,0.446,185.343,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,0lZ5wWRReUt4alyvTdeWGK,Howl's Moving Castle Lofi (Merry Go Round),0.767,0.208,6,-21.687,1,0.0601,0.533,0.857,0.098,0.232,120.089,60,anime_lo-fi,51,['anime_lo-fi'],high,Negative
Kato,0PaZ8LbJ42A2SoUUUlIlQC,The World Lofi (Death Note),0.376,0.0555,7,-28.725,1,0.0365,0.764,0.824,0.38,0.106,141.204,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,0vhujdvWTTu2H6gORUJGW8,Inferno Lofi (Fire Force),0.475,0.0733,4,-29.102,1,0.0318,0.898,0.8,0.0908,0.135,94.218,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,16335QyvKibibylkzB5n36,Departure Lofi (Hunter X Hunter),0.29,0.0778,10,-24.414,0,0.0314,0.938,0.901,0.0981,0.13,56.458,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,3jmKE26gMpeF0X31zFQNhR,Shinzou Wo Sasageyo! (Attack On Titan),0.572,0.108,0,-26.102,0,0.0468,0.898,0.828,0.1,0.469,74.998,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,72B8I1baDDcQkMucrdUcMu,The Day Lofi (My Hero Academia),0.512,0.047,1,-25.408,0,0.0326,0.847,0.96,0.343,0.0837,96.002,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Bastiancortesxv,1NfUuhBohlIujpbCWP31cK,Karma,0.587,0.394,8,-12.978,0,0.0953,0.278,0.0,0.262,0.211,163.71,37,rap_anime,36,['rap_anime'],low,Neutral
wacci,0oTb9Mja359cFo49iAi3S8,空に笑えば,0.542,0.746,4,-3.802,0,0.0263,0.0565,0.0,0.126,0.504,82.039,51,anime j-division j-pop,40,"['anime', 'j-division', 'j-pop']",low,Neutral
OFFICIAL HIGE DANDISM,15HNdxGKNCIO9pgaY4n7FU,Pretender,0.538,0.869,8,-3.464,1,0.0275,0.047,0.0,0.14,0.369,91.972,67,anime anime_rock j-pop,58,"['anime', 'anime_rock', 'j-pop']",low,Neutral
Kato,6NwB3tdeZfQrlObYzFOIf6,Crossing Fields (Sword Art Online),0.422,0.0597,2,-25.258,0,0.04,0.985,0.918,0.103,0.0544,56.123,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,4JFFfy6ZQcvi9ggYE8hdc2,Again Lofi (Fullmetal Alchemist Brotherhood),0.332,0.107,4,-23.231,0,0.0399,0.795,0.854,0.108,0.128,179.117,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Kato,7qdD6sYyz0KPqdeSjbG0GU,Princess Mononoke Lofi (The Legend of Ashitaka),0.564,0.0666,5,-26.269,0,0.0353,0.953,0.939,0.113,0.333,136.153,60,anime_lo-fi,50,['anime_lo-fi'],low,Neutral
Mrs. GREEN APPLE,1Sy41HCCozDBL73orZpW5Y,サママ・フェスティバル!,0.404,0.963,4,-1.707,1,0.0663,0.00151,1.06e-05,0.0521,0.607,169.963,75,anime_rock j-pop j-rock,44,"['anime_rock', 'j-pop', 'j-rock']",low,Neutral
Kato,1y0iQye2BYFNZwodM3gvPl,This Game Lofi (No Game No Life),0.205,0.0634,7,-29.783,1,0.0424,0.908,0.846,0.104,0.198,88.565,60,anime_lo-fi,50,['anime_lo-fi'],high,Negative
